"SeniorCitizen","tenure","PhoneService","MultipleLines","PaperlessBilling","MonthlyCharges","Churn","ServiceSup","FibreOptic","Contract_One_year","Contract_Two_year","PaymentMethod_Electronic_check"
"0",0.112676056338028,"1","0","0",0.708457711442786,"1","1","1","0","0","1"
"0",1,"1","1","1",0.609452736318408,"0","1","0","0","1","0"
"0",0.126760563380282,"1","1","1",0.536318407960199,"1","1","0","0","0","0"
"0",0.507042253521127,"1","0","1",0.0154228855721393,"0","0","0","1","0","1"
"0",0.0140845070422535,"1","0","0",0.578606965174129,"1","1","0","0","0","1"
"0",0.76056338028169,"1","0","1",0.822388059701493,"0","1","1","1","0","0"
"0",0.450704225352113,"1","1","1",0.766666666666667,"0","1","1","0","0","0"
"0",0.633802816901408,"1","0","0",0.723383084577114,"0","1","1","1","0","0"
"0",0,"1","0","0",0.360696517412935,"0","1","0","0","0","1"
"1",0.267605633802817,"1","1","1",0.43134328358209,"1","1","0","0","0","0"
"0",0.112676056338028,"1","0","1",0.613432835820896,"1","1","1","0","0","1"
"1",0.436619718309859,"1","1","1",0.775124378109453,"1","1","1","0","0","0"
"0",0.253521126760563,"1","0","1",0.311940298507463,"0","1","0","0","0","0"
"0",0.971830985915493,"1","1","0",0.468159203980099,"1","1","0","0","1","0"
"0",0.845070422535211,"1","1","1",0.0671641791044776,"0","0","0","0","1","0"
"0",0.352112676056338,"1","0","0",0.270646766169154,"0","0","0","0","0","1"
"0",0.619718309859155,"1","1","1",0.890547263681592,"0","1","1","0","0","0"
"0",0.859154929577465,"1","1","1",0.704975124378109,"0","1","1","0","1","0"
"0",0,"1","0","0",0.0139303482587065,"1","0","0","0","0","0"
"0",0.028169014084507,"1","0","0",0.263681592039801,"0","0","0","0","0","0"
"0",0.563380281690141,"1","1","1",0.829353233830846,"0","1","1","1","0","0"
"0",0.929577464788732,"1","0","0",0.844776119402985,"0","1","1","0","1","0"
"0",0,"1","1","1",0.660696517412935,"1","1","1","0","0","0"
"0",0.985915492957746,"1","1","0",0.770149253731343,"0","1","1","1","0","0"
"0",0.507042253521127,"1","0","0",0.565671641791045,"0","1","0","1","0","0"
"0",0.830985915492958,"1","0","1",0.428855721393035,"0","1","0","0","1","0"
"1",0,"1","0","1",0.51044776119403,"1","0","1","0","0","1"
"0",0.0704225352112676,"1","0","0",0.0144278606965174,"0","0","0","0","0","0"
"0",0.169014084507042,"0","0","1",0.127363184079602,"1","1","0","0","0","1"
"0",0.140845070422535,"1","0","0",0.325870646766169,"0","1","0","0","0","0"
"0",0.0845070422535211,"1","0","1",0.325870646766169,"1","1","0","0","0","0"
"0",0.126760563380282,"1","0","1",0.702487562189055,"0","1","1","0","0","1"
"0",0.464788732394366,"1","0","0",0.017910447761194,"0","0","0","0","1","0"
"0",0.859154929577465,"1","0","1",0.466169154228856,"0","1","0","0","1","0"
"0",0.887323943661972,"1","1","1",0.516417910447761,"0","1","0","1","0","0"
"0",0,"1","0","1",0.259701492537313,"1","0","0","0","0","0"
"0",0.338028169014085,"1","0","1",0.0248756218905473,"0","0","0","0","1","0"
"0",0.352112676056338,"1","0","1",0.376119402985075,"0","1","0","1","0","0"
"0",0.126760563380282,"1","0","1",0.0169154228855721,"0","0","0","1","0","0"
"0",0.732394366197183,"1","1","0",0.799502487562189,"0","1","1","1","0","0"
"0",0.0845070422535211,"1","0","1",0.611442786069652,"1","1","1","0","0","1"
"0",0.450704225352113,"1","0","1",0.604477611940298,"0","1","1","0","0","0"
"1",0.985915492957746,"1","0","0",0.708457711442786,"0","1","1","0","1","0"
"0",0.394366197183099,"1","1","1",0.556716417910448,"0","0","1","0","0","1"
"0",0.323943661971831,"1","1","0",0.624378109452736,"0","1","0","0","0","0"
"0",0.267605633802817,"1","0","1",0.311940298507463,"0","1","0","0","0","1"
"0",0,"1","1","1",0.660199004975124,"0","1","1","0","0","1"
"0",0.746478873239437,"1","1","1",0.365671641791045,"1","1","0","0","0","0"
"1",0.0563380281690141,"1","0","1",0.662686567164179,"1","1","1","0","0","0"
"0",1,"1","1","1",0.656218905472637,"0","1","0","0","1","0"
"0",0.71830985915493,"1","0","1",0.876119402985075,"0","1","1","0","1","1"
"0",0.112676056338028,"1","0","0",0.50547263681592,"0","0","1","0","0","1"
"0",0,"1","0","1",0.270149253731343,"0","0","0","0","0","0"
"1",0,"1","1","1",0.551243781094527,"1","0","1","0","0","1"
"0",0.450704225352113,"1","0","1",0.553731343283582,"1","1","0","1","0","0"
"0",0.76056338028169,"1","1","1",0.592039800995025,"1","1","1","0","0","1"
"0",0.957746478873239,"1","1","1",0.806965174129353,"0","1","1","0","1","1"
"0",0,"1","0","1",0.323383084577114,"0","1","0","0","0","0"
"0",0.746478873239437,"1","1","0",0.685074626865672,"0","1","0","0","1","0"
"0",0.450704225352113,"1","0","1",0.0189054726368159,"0","0","0","1","0","0"
"1",0.619718309859155,"1","1","1",0.800497512437811,"0","1","1","1","0","0"
"0",0.140845070422535,"0","0","0",0.0691542288557214,"0","0","0","0","0","1"
"0",0.0704225352112676,"1","0","1",0.372636815920398,"0","1","0","0","0","0"
"0",0.28169014084507,"1","0","0",0.46865671641791,"0","1","0","0","0","0"
"0",0.901408450704225,"1","1","1",0.0701492537313433,"0","0","0","0","1","0"
"1",0.0704225352112676,"1","1","1",0.65771144278607,"1","1","1","0","0","1"
"0",0.0985915492957746,"1","0","0",0.663681592039801,"1","1","1","0","0","1"
"0",0.140845070422535,"1","0","1",0.553233830845771,"1","1","1","0","0","1"
"0",0.591549295774648,"1","1","0",0.0597014925373134,"0","0","0","0","1","0"
"0",0.676056338028169,"0","0","1",0.333830845771144,"1","1","0","1","0","0"
"1",0,"1","0","0",0.276119402985075,"1","0","0","0","0","1"
"1",0.197183098591549,"1","0","1",0.608457711442786,"1","1","1","0","0","1"
"0",0.830985915492958,"1","0","0",0.420398009950249,"0","1","0","0","1","0"
"0",0.225352112676056,"0","0","0",0.0681592039800995,"0","0","0","0","0","0"
"1",0.211267605633803,"1","0","1",0.532835820895522,"1","0","1","0","0","0"
"0",0.47887323943662,"1","0","0",0.017910447761194,"0","0","0","1","0","0"
"1",0.605633802816901,"1","1","0",0.698009950248756,"1","1","1","1","0","0"
"0",0.154929577464789,"0","0","0",0.119402985074627,"0","1","0","1","0","0"
"0",0,"1","0","0",0.0194029850746269,"0","0","0","0","0","0"
"0",0.380281690140845,"1","0","1",0.414427860696517,"0","1","0","1","0","1"
"0",0.971830985915493,"1","1","0",0.0686567164179104,"0","0","0","0","1","0"
"0",0.0563380281690141,"1","0","0",0.276119402985075,"1","0","0","0","0","0"
"0",0.23943661971831,"1","0","0",0.82636815920398,"0","1","1","0","0","0"
"0",0.971830985915493,"1","1","1",0.58407960199005,"0","1","0","0","1","0"
"0",0.112676056338028,"1","1","1",0.36865671641791,"0","1","0","0","0","0"
"1",0.929577464788732,"1","0","1",0.738308457711443,"0","1","1","0","1","0"
"0",0,"1","0","1",0.300497512437811,"0","1","0","0","0","0"
"0",0.23943661971831,"1","0","0",0.0109452736318408,"0","0","0","0","1","0"
"0",0.0422535211267606,"1","1","0",0.333333333333333,"1","0","0","0","0","0"
"1",0.985915492957746,"1","0","1",0.681094527363184,"0","1","1","1","0","0"
"0",0.408450704225352,"1","1","1",0.75771144278607,"1","1","1","0","0","1"
"0",0,"1","0","0",0.372636815920398,"0","1","0","0","0","0"
"0",0.76056338028169,"1","1","1",0.656716417910448,"0","1","1","1","0","0"
"0",0.816901408450704,"1","0","1",0.461691542288557,"0","1","0","0","0","1"
"0",0,"1","0","1",0.516417910447761,"1","0","1","0","0","0"
"0",0.0845070422535211,"1","0","1",0.506965174129353,"0","0","1","0","0","0"
"0",0.619718309859155,"1","0","0",0.362189054726368,"0","1","0","0","1","0"
"0",0.746478873239437,"1","1","1",0.0646766169154229,"0","0","0","1","0","0"
"0",0.704225352112676,"1","1","1",0.0567164179104478,"0","0","0","1","0","0"
"1",1,"1","1","0",0.86318407960199,"0","1","1","1","0","0"
"0",0.605633802816901,"1","0","1",0.413930348258707,"0","1","0","1","0","0"
"0",0.0140845070422535,"1","0","0",0.017910447761194,"0","0","0","0","0","0"
"0",0.915492957746479,"1","1","1",0.735323383084577,"0","1","1","1","0","0"
"0",0.943661971830986,"0","0","0",0.264179104477612,"0","1","0","1","0","0"
"0",0.422535211267606,"1","0","0",0.0263681592039801,"0","0","0","0","1","0"
"1",0.28169014084507,"1","1","1",0.767661691542289,"0","1","1","0","0","0"
"0",0.28169014084507,"1","1","0",0.617910447761194,"0","1","1","0","0","1"
"0",0.76056338028169,"1","1","1",0.665174129353234,"0","1","0","0","1","0"
"0",0.112676056338028,"0","0","1",0.163681592039801,"1","1","0","0","0","0"
"1",0.985915492957746,"1","1","1",0.96318407960199,"0","1","1","0","1","0"
"0",0,"1","0","1",0.625373134328358,"1","1","1","0","0","1"
"0",0.295774647887324,"1","0","0",0.0169154228855721,"0","0","0","1","0","0"
"0",0,"1","0","0",0.0228855721393035,"1","0","0","0","0","0"
"0",0.845070422535211,"1","1","1",0.87910447761194,"1","1","1","0","1","1"
"0",0.929577464788732,"1","1","0",0.675621890547264,"0","1","0","0","1","0"
"1",0.183098591549296,"1","0","0",0.602985074626866,"0","1","1","0","0","1"
"0",0.816901408450704,"1","1","1",0.880597014925373,"1","1","1","0","0","1"
"1",0.28169014084507,"1","0","0",0.679601990049751,"0","1","1","0","0","0"
"0",0.0422535211267606,"0","0","0",0.240298507462687,"0","1","0","0","0","0"
"0",0.028169014084507,"1","0","1",0.708457711442786,"1","1","1","0","0","1"
"0",0.971830985915493,"1","1","0",0.0597014925373134,"0","0","0","0","1","0"
"0",0.028169014084507,"1","0","1",0.792537313432836,"1","1","1","0","0","1"
"1",0.28169014084507,"1","0","0",0.0223880597014925,"0","0","0","1","0","0"
"0",0.267605633802817,"1","0","1",0.0134328358208955,"0","0","0","0","0","0"
"0",0.295774647887324,"1","0","0",0.0199004975124378,"0","0","0","1","0","0"
"0",0,"1","0","1",0.372636815920398,"1","1","0","0","0","0"
"0",0.873239436619718,"1","0","1",0.0233830845771144,"0","0","0","0","1","0"
"0",0.971830985915493,"1","0","0",0.0154228855721393,"0","0","0","0","1","0"
"0",0.169014084507042,"1","0","1",0.612437810945274,"1","1","1","0","0","1"
"0",0.0563380281690141,"1","0","0",0.616417910447761,"0","1","1","0","0","1"
"0",1,"1","1","1",0.976616915422886,"0","1","1","0","1","0"
"0",0.169014084507042,"0","0","1",0.133333333333333,"0","1","0","0","0","1"
"0",0.845070422535211,"1","0","0",0.755223880597015,"0","1","1","0","0","0"
"0",0,"1","0","0",0.0238805970149254,"0","0","0","0","0","1"
"1",0.774647887323944,"1","1","1",0.583084577114428,"0","1","1","0","0","0"
"0",0.0422535211267606,"1","0","0",0.0189054726368159,"0","0","0","0","0","0"
"0",0.47887323943662,"1","1","0",0.368159203980099,"0","1","0","0","1","0"
"0",0.23943661971831,"0","0","1",0.206965174129353,"1","1","0","0","0","1"
"0",1,"1","1","0",0.635820895522388,"0","1","0","0","1","0"
"1",0.676056338028169,"1","1","0",0.843283582089552,"0","1","1","1","0","0"
"0",0.605633802816901,"1","1","1",0.764676616915423,"0","1","1","0","0","0"
"1",0.028169014084507,"1","0","1",0.653233830845771,"1","1","1","0","0","0"
"0",0.507042253521127,"1","1","1",0.765174129353234,"0","1","1","0","0","1"
"0",0.845070422535211,"1","1","1",0.612437810945274,"0","1","0","1","0","1"
"0",0.971830985915493,"1","1","1",0.562686567164179,"0","1","0","0","1","0"
"1",0,"1","0","1",0.513432835820895,"1","0","1","0","0","1"
"0",0.563380281690141,"1","0","0",0.0218905472636816,"0","0","0","0","0","1"
"0",0.971830985915493,"1","1","0",0.598009950248756,"0","1","0","1","0","0"
"0",0,"1","0","1",0.351243781094527,"1","1","0","0","0","0"
"0",0.704225352112676,"1","0","0",0.00845771144278608,"0","0","0","1","0","1"
"0",0.577464788732394,"1","0","0",0.0174129353233831,"0","0","0","0","1","0"
"0",0.971830985915493,"1","1","0",0.75273631840796,"1","1","1","0","1","0"
"0",0.661971830985915,"1","0","0",0.0169154228855721,"0","0","0","1","0","0"
"0",0.943661971830986,"1","1","1",0.944278606965174,"1","1","1","0","1","1"
"0",0.661971830985915,"1","1","0",0.0572139303482587,"0","0","0","0","1","0"
"1",0.352112676056338,"1","0","0",0.663681592039801,"1","1","1","0","0","1"
"0",0.140845070422535,"1","1","1",0.619402985074627,"1","1","1","0","0","0"
"0",0,"1","0","1",0.0104477611940299,"1","0","0","0","0","0"
"0",0.366197183098592,"1","0","0",0.008955223880597,"0","0","0","1","0","0"
"1",0.633802816901408,"1","0","1",0.726865671641791,"0","1","1","1","0","0"
"0",0,"1","0","1",0.312437810945274,"1","1","0","0","0","0"
"0",0.633802816901408,"1","0","0",0.359203980099502,"1","1","0","0","1","0"
"0",0.338028169014085,"1","0","1",0.008955223880597,"0","0","0","0","0","0"
"0",0.0422535211267606,"1","0","1",0.698507462686567,"1","1","1","0","0","1"
"0",0.169014084507042,"1","0","0",0.0149253731343284,"0","0","0","0","1","0"
"0",0.422535211267606,"1","0","1",0.569651741293532,"0","1","0","1","0","0"
"0",0.309859154929577,"1","1","1",0.651741293532338,"0","1","1","0","0","1"
"0",0.0140845070422535,"1","0","0",0.0114427860696517,"0","0","0","0","0","0"
"0",0.901408450704225,"1","1","0",0.082089552238806,"0","0","0","0","1","0"
"1",0.295774647887324,"1","1","1",0.718905472636816,"1","1","1","0","0","0"
"0",0.76056338028169,"1","0","0",0.008955223880597,"0","0","0","1","0","0"
"0",0.112676056338028,"1","0","1",0.762189054726368,"1","1","1","0","0","0"
"0",0.0845070422535211,"1","0","1",0.514427860696517,"1","0","1","0","0","0"
"0",0.47887323943662,"0","0","0",0.225373134328358,"0","1","0","1","0","0"
"0",0.0704225352112676,"1","0","1",0.616915422885572,"0","1","0","0","1","0"
"0",0,"1","0","1",0.301990049751244,"1","1","0","0","0","0"
"0",0.225352112676056,"1","0","1",0.522885572139303,"0","0","1","0","0","1"
"0",0.126760563380282,"1","0","0",0.417412935323383,"0","1","0","0","0","0"
"0",0.197183098591549,"1","0","0",0.367661691542289,"0","1","0","1","0","0"
"1",0.549295774647887,"0","0","1",0.37363184079602,"1","1","0","0","0","1"
"0",0.169014084507042,"1","0","0",0.357213930348259,"0","1","0","1","0","0"
"0",0.394366197183099,"1","1","1",0.61592039800995,"1","1","1","0","0","0"
"0",0.028169014084507,"1","1","1",0.569651741293532,"1","0","1","0","0","1"
"1",0.802816901408451,"1","1","1",0.817412935323383,"0","1","1","0","0","0"
"0",0.619718309859155,"1","0","1",0.440796019900497,"0","1","0","1","0","0"
"0",1,"1","1","1",0.519402985074627,"0","1","0","0","1","0"
"0",0.943661971830986,"1","1","1",0.669154228855721,"0","1","1","1","0","0"
"0",0,"1","0","1",0.0194029850746269,"1","0","0","0","0","0"
"0",0.52112676056338,"1","0","0",0.360696517412935,"0","1","0","0","0","1"
"0",0.0140845070422535,"1","0","0",0.0248756218905473,"0","0","0","0","0","0"
"0",0.140845070422535,"1","0","0",0.0208955223880597,"0","0","0","0","0","0"
"1",0.267605633802817,"1","0","1",0.723880597014925,"0","1","1","1","0","0"
"0",1,"1","1","1",0.861194029850746,"0","1","1","0","1","0"
"0",0.028169014084507,"1","1","1",0.562189054726368,"1","0","1","0","0","0"
"0",0.309859154929577,"1","1","1",0.853731343283582,"1","1","1","0","0","0"
"0",0.549295774647887,"1","0","1",0.326865671641791,"0","1","0","0","0","1"
"1",0.859154929577465,"1","1","1",0.711940298507463,"0","1","1","0","0","0"
"0",0.295774647887324,"1","0","1",0.0228855721393035,"0","0","0","0","0","1"
"0",0.140845070422535,"1","0","0",0.455721393034826,"0","1","0","0","0","0"
"1",0.0845070422535211,"1","1","1",0.56318407960199,"0","0","1","0","0","1"
"0",0.169014084507042,"1","1","1",0.780099502487562,"1","1","1","0","0","1"
"1",0,"1","0","0",0.017910447761194,"1","0","0","0","0","0"
"0",0.535211267605634,"1","1","1",0.847761194029851,"1","1","1","0","0","1"
"0",0.028169014084507,"0","0","0",0.0671641791044776,"0","0","0","0","0","0"
"0",0.802816901408451,"1","0","0",0.0203980099502488,"0","0","0","0","1","0"
"0",0.0704225352112676,"1","1","0",0.0805970149253731,"0","0","0","0","0","0"
"0",0,"1","0","1",0.0164179104477612,"1","0","0","0","0","1"
"0",0.295774647887324,"1","0","1",0.362686567164179,"0","1","0","0","0","0"
"0",0.183098591549296,"0","0","0",0.279601990049751,"1","1","0","0","0","1"
"0",0.887323943661972,"1","1","0",0.716417910447761,"0","1","1","1","0","0"
"0",0,"1","0","0",0.0169154228855721,"1","0","0","0","0","1"
"0",0.0704225352112676,"1","0","0",0.0238805970149254,"0","0","0","0","0","0"
"0",0,"1","0","0",0.61044776119403,"1","1","1","0","0","1"
"0",0.535211267605634,"1","1","0",0.0716417910447761,"0","0","0","1","0","0"
"0",0.267605633802817,"1","0","0",0.0124378109452736,"0","0","0","1","0","0"
"0",0,"1","0","1",0.57363184079602,"1","1","1","0","0","1"
"0",0,"1","0","0",0.576616915422886,"1","1","1","0","0","1"
"0",0.887323943661972,"1","1","1",0.476616915422886,"0","1","0","1","0","0"
"0",0,"1","0","0",0.00995024875621891,"1","0","0","0","0","0"
"0",0.633802816901408,"1","0","1",0.505970149253731,"0","1","0","0","0","0"
"1",0.380281690140845,"0","0","1",0.207462686567164,"0","1","0","1","0","1"
"0",0.450704225352113,"1","0","0",0.017910447761194,"0","0","0","0","0","0"
"0",0.535211267605634,"1","0","0",0.413432835820896,"0","1","0","1","0","1"
"0",0.577464788732394,"1","1","1",0.657213930348259,"1","1","1","0","0","1"
"0",0,"1","0","1",0.301990049751244,"0","1","0","0","0","1"
"0",0.0845070422535211,"1","0","1",0.604477611940298,"1","1","1","0","0","1"
"1",0.971830985915493,"1","0","0",0.866666666666667,"0","1","1","0","1","0"
"0",0.901408450704225,"1","1","1",0.0681592039800995,"0","0","0","0","1","0"
"0",0,"1","0","0",0.313432835820896,"0","1","0","0","0","1"
"0",0.23943661971831,"1","1","1",0.761194029850746,"0","1","1","0","0","1"
"0",0.323943661971831,"1","1","1",0.743781094527363,"0","1","1","0","0","1"
"0",0.873239436619718,"1","1","1",0.533830845771144,"0","1","0","0","1","0"
"0",0.605633802816901,"1","1","1",0.590049751243781,"0","1","0","1","0","0"
"0",0.0422535211267606,"1","0","1",0.0159203980099503,"0","0","0","0","0","1"
"0",0,"1","0","1",0.517412935323383,"1","0","1","0","0","1"
"0",0.507042253521127,"1","1","1",0.766169154228856,"0","1","1","0","0","1"
"1",0.126760563380282,"1","0","1",0.660199004975124,"1","1","1","0","0","0"
"0",0.464788732394366,"0","0","1",0.0676616915422886,"0","0","0","0","0","0"
"0",0.47887323943662,"0","0","0",0.34726368159204,"0","1","0","1","0","0"
"0",0.0422535211267606,"1","0","0",0.0189054726368159,"0","0","0","0","0","1"
"1",0.535211267605634,"1","1","1",0.825870646766169,"0","1","1","0","0","1"
"1",0.591549295774648,"1","0","1",0.818905472636816,"0","1","1","1","0","0"
"0",0.225352112676056,"1","1","0",0.0582089552238806,"1","0","0","0","0","0"
"0",0.845070422535211,"1","1","0",0.0701492537313433,"0","0","0","0","1","0"
"0",0.676056338028169,"1","1","0",0.532835820895522,"0","1","0","1","0","1"
"0",0.0422535211267606,"1","0","0",0.0144278606965174,"0","0","0","1","0","0"
"0",0.887323943661972,"0","0","0",0.314427860696517,"0","1","0","0","1","1"
"0",0.028169014084507,"1","0","1",0.510945273631841,"0","0","1","0","0","0"
"0",0,"1","0","0",0.0149253731343284,"0","0","0","0","0","1"
"0",0.549295774647887,"1","0","0",0.622388059701492,"0","1","1","1","0","1"
"0",0,"1","0","1",0.415422885572139,"1","1","0","0","0","1"
"0",0.0985915492957746,"1","1","1",0.679601990049751,"1","1","1","0","0","1"
"1",0,"1","0","1",0.0258706467661692,"1","0","0","0","0","0"
"1",0.464788732394366,"1","0","0",0.457213930348259,"0","1","0","1","0","0"
"0",0,"0","0","0",0.166666666666667,"0","1","0","0","0","1"
"0",0.535211267605634,"0","0","1",0.323383084577114,"1","1","0","0","0","1"
"1",0.802816901408451,"1","0","1",0.868159203980099,"1","1","1","1","0","0"
"0",0.619718309859155,"1","0","0",0.00945273631840795,"0","0","0","0","1","1"
"1",0.0704225352112676,"1","0","1",0.665671641791045,"1","1","1","0","0","0"
"0",0.591549295774648,"1","0","1",0.720398009950249,"0","1","1","1","0","0"
"0",0.563380281690141,"1","0","1",0.0174129353233831,"0","0","0","0","1","0"
"0",0.0563380281690141,"1","0","1",0.561194029850746,"0","1","1","0","0","1"
"0",1,"0","0","1",0.427363184079602,"0","1","0","0","1","0"
"0",0.0422535211267606,"1","0","0",0.0169154228855721,"0","0","0","1","0","0"
"0",0.112676056338028,"1","0","0",0.363681592039801,"0","1","0","0","0","0"
"1",1,"1","1","1",0.549253731343284,"0","1","0","0","1","0"
"0",0.450704225352113,"1","0","1",0.330348258706468,"0","1","0","1","0","0"
"0",1,"1","1","0",0.618905472636816,"0","1","1","0","1","0"
"0",0.295774647887324,"1","0","1",0.35771144278607,"1","1","0","0","0","1"
"0",0.971830985915493,"1","1","1",0.907960199004975,"1","1","1","1","0","1"
"0",0.28169014084507,"1","1","0",0.857213930348259,"1","1","1","0","0","1"
"0",0.197183098591549,"1","0","0",0.667164179104478,"0","1","1","0","0","1"
"1",0.394366197183099,"1","1","1",0.607462686567164,"0","1","1","0","0","1"
"0",0.197183098591549,"1","0","0",0.579601990049751,"0","1","0","0","0","0"
"1",0.985915492957746,"1","1","1",0.864179104477612,"1","1","1","0","0","0"
"1",1,"1","1","0",0.0711442786069652,"0","0","0","0","1","0"
"0",0.253521126760563,"1","1","1",0.682587064676617,"0","1","1","0","0","1"
"0",0,"1","0","0",0.0139303482587065,"0","0","0","0","0","0"
"0",0,"1","0","1",0.571641791044776,"1","1","1","0","0","1"
"0",0.0140845070422535,"1","0","0",0.271641791044776,"0","0","0","0","0","1"
"1",0.140845070422535,"1","1","1",0.595522388059701,"0","1","1","0","0","0"
"0",0.154929577464789,"1","0","0",0.0104477611940299,"0","0","0","1","0","0"
"0",0.971830985915493,"1","1","1",0.917910447761194,"0","1","1","0","1","1"
"1",0.267605633802817,"1","1","0",0.721890547263682,"1","1","1","0","0","1"
"0",0.309859154929577,"1","0","1",0.0203980099502488,"0","0","0","0","0","0"
"1",0.676056338028169,"1","1","0",0.627860696517413,"0","1","0","0","1","0"
"0",0.0422535211267606,"1","1","1",0.793034825870647,"1","1","1","0","0","1"
"0",0.436619718309859,"1","1","1",0.89452736318408,"1","1","1","0","0","0"
"0",0.0140845070422535,"1","0","1",0.36865671641791,"0","1","0","0","0","1"
"1",0.957746478873239,"0","0","0",0.381094527363184,"0","1","0","0","1","0"
"0",0.0704225352112676,"1","0","1",0.619402985074627,"1","1","1","0","0","0"
"0",0.323943661971831,"1","0","1",0.0144278606965174,"0","0","0","0","1","0"
"0",0.436619718309859,"1","1","1",0.853731343283582,"0","1","1","1","0","0"
"0",0.366197183098592,"1","0","0",0.344278606965174,"0","1","0","0","1","0"
"1",0.366197183098592,"1","1","1",0.856218905472637,"1","1","1","0","0","0"
"0",0.802816901408451,"1","1","0",0.62089552238806,"0","1","1","0","0","0"
"0",0,"1","0","1",0.528358208955224,"1","0","1","0","0","0"
"0",0.23943661971831,"1","1","1",0.063681592039801,"0","0","0","0","1","0"
"0",0.647887323943662,"1","0","1",0.0303482587064677,"0","0","0","0","1","0"
"0",0.971830985915493,"1","1","1",0.914925373134328,"0","1","1","0","1","1"
"0",0.169014084507042,"1","1","0",0.707960199004975,"1","1","1","0","0","1"
"0",0.492957746478873,"1","0","0",0.32636815920398,"0","1","0","0","0","0"
"0",0.929577464788732,"1","0","1",0.0154228855721393,"0","0","0","0","1","0"
"0",0.126760563380282,"1","0","1",0.0164179104477612,"0","0","0","0","0","0"
"1",0.253521126760563,"1","0","1",0.687064676616915,"0","1","1","0","0","1"
"0",0.985915492957746,"1","0","0",0.0159203980099503,"0","0","0","0","1","0"
"0",1,"1","1","1",0.707960199004975,"0","1","0","0","1","0"
"0",0.661971830985915,"1","0","0",0.0174129353233831,"0","0","0","0","1","0"
"0",0,"1","0","0",0.017910447761194,"0","0","0","0","0","0"
"0",0.23943661971831,"1","0","0",0.646766169154229,"0","1","0","0","0","1"
"0",0,"1","0","0",0.0233830845771144,"1","0","0","0","0","0"
"1",0.929577464788732,"1","1","0",0.84228855721393,"0","1","1","0","1","0"
"0",0.957746478873239,"0","0","0",0.207462686567164,"0","1","0","0","1","0"
"0",0.253521126760563,"1","1","1",0.812935323383085,"1","1","1","0","0","1"
"1",1,"1","1","1",0.95771144278607,"0","1","1","0","1","0"
"1",0.52112676056338,"1","0","0",0.0194029850746269,"0","0","0","0","1","0"
"1",0.549295774647887,"1","0","0",0.37363184079602,"0","1","0","1","0","1"
"0",0.845070422535211,"1","1","1",0.0592039800995025,"0","0","0","0","1","0"
"0",0.126760563380282,"1","1","1",0.624378109452736,"1","1","1","0","0","0"
"0",0.436619718309859,"1","1","1",0.542786069651741,"0","1","0","1","0","0"
"0",0.28169014084507,"1","1","1",0.811940298507463,"0","1","1","0","0","0"
"1",0.816901408450704,"1","1","1",0.808457711442786,"0","1","1","1","0","1"
"1",0.169014084507042,"1","0","1",0.516417910447761,"1","0","1","0","0","1"
"0",0.647887323943662,"1","0","0",0.0199004975124378,"0","0","0","0","1","0"
"0",0.957746478873239,"1","1","1",0.0771144278606965,"0","0","0","0","1","0"
"0",0.0140845070422535,"1","0","1",0.0164179104477612,"0","0","0","0","0","0"
"0",0.295774647887324,"1","0","0",0.00796019900497513,"0","0","0","0","0","0"
"1",0.197183098591549,"1","1","1",0.778606965174129,"0","1","1","0","0","1"
"0",0.732394366197183,"1","0","0",0.0159203980099503,"0","0","0","0","1","0"
"1",0.380281690140845,"1","1","0",0.0741293532338308,"0","0","0","0","0","0"
"0",0.295774647887324,"1","0","0",0.0203980099502488,"0","0","0","1","0","0"
"0",0,"1","0","1",0.516417910447761,"1","0","1","0","0","0"
"1",0.211267605633803,"1","0","1",0.729353233830846,"0","1","1","0","0","1"
"0",0.661971830985915,"0","0","0",0.21044776119403,"0","1","0","0","1","0"
"1",0.408450704225352,"1","1","1",0.870149253731343,"0","1","1","0","0","0"
"0",0.028169014084507,"1","0","1",0.517412935323383,"0","0","1","0","0","1"
"1",0.788732394366197,"1","1","0",0.751243781094527,"0","1","1","0","1","1"
"1",0.943661971830986,"1","1","1",0.77910447761194,"1","1","1","1","0","0"
"0",0.309859154929577,"1","0","0",0.415422885572139,"0","1","0","1","0","0"
"0",0.901408450704225,"1","0","1",0.413432835820896,"0","1","0","0","1","0"
"0",0.605633802816901,"1","0","1",0.720398009950249,"0","1","1","1","0","0"
"0",0.985915492957746,"1","1","1",0.902985074626866,"0","1","1","0","1","0"
"0",0.507042253521127,"1","1","0",0.496019900497512,"0","1","0","1","0","0"
"0",0.154929577464789,"1","0","0",0.0213930348258706,"0","0","0","0","0","0"
"0",0.957746478873239,"1","1","1",0.633830845771144,"0","1","0","0","1","0"
"0",0.47887323943662,"1","0","0",0.42089552238806,"0","1","0","0","0","1"
"0",0.0563380281690141,"1","0","1",0.471144278606965,"0","1","0","0","0","0"
"0",0.802816901408451,"1","1","0",0.639303482587065,"0","1","1","0","1","0"
"0",1,"1","1","1",0.637313432835821,"0","1","0","0","1","0"
"0",1,"1","1","0",0.496517412935323,"0","1","0","0","1","0"
"0",0,"1","0","0",0.0203980099502488,"0","0","0","0","0","0"
"0",0.535211267605634,"1","0","1",0.769154228855721,"1","1","1","1","0","1"
"0",0.732394366197183,"1","0","0",0.0194029850746269,"0","0","0","1","0","0"
